contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_4876_length_259_cov_0.967033,5,259,0.967033,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_4878_length_259_cov_0.939560,4,259,0.939560,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,AAZ15235.1,77.049,61,14,2.94e-27,100.0
NODE_488_length_457_cov_0.742105,6,457,0.742105,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_021710788.1,90.789,152,14,5e-74,239.0
NODE_4880_length_259_cov_0.857143,4,259,0.857143,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_489_length_456_cov_0.765172,5,456,0.765172,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_49_length_1046_cov_0.678019,24,1046,0.678019,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_490_length_455_cov_0.732804,4,455,0.732804,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_491_length_455_cov_0.645503,7,455,0.645503,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_492_length_455_cov_0.597884,4,455,0.597884,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_493_length_454_cov_2.835544,24,454,2.835544,179676,41820,41819,7147,50557,6656,33208,2759,Eukaryota,LN483353.1,85.012,407,61,1.34e-112,414.0,2735356,305760,217754,216294,6448,6447,33208,2759,Eukaryota,AJD76469.1,97.321,112,3,6.21e-76,221.0
NODE_494_length_454_cov_0.883289,5,454,0.883289,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,190385,139055,7157,7147,50557,6656,33208,2759,Eukaryota,XP_055604771.1,61.745,149,56,7.63e-58,193.0
NODE_495_length_454_cov_0.766578,5,454,0.766578,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_496_length_454_cov_0.732095,4,454,0.732095,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT43209.1,80.0,150,30,4.54e-72,234.0
NODE_498_length_454_cov_0.517241,8,454,0.517241,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_499_length_453_cov_0.992021,8,453,0.992021,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5_length_1690_cov_2.741476,89,1690,2.741476,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XR_002135116.2,85.235,298,21,4.3e-73,285.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_50_length_1041_cov_0.986515,21,1041,0.986515,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_500_length_453_cov_0.688830,5,453,0.688830,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5008_length_259_cov_0.774725,7,259,0.774725,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_501_length_453_cov_0.672872,4,453,0.672872,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5018_length_258_cov_1.546961,5,258,1.546961,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,343691,343581,34687,7147,50557,6656,33208,2759,Eukaryota,XP_037922018.1,81.395,86,16,1.43e-44,152.0
NODE_5019_length_258_cov_1.325967,4,258,1.325967,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ78237.1,90.909,77,7,1.3e-45,146.0
NODE_502_length_452_cov_0.981333,5,452,0.981333,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ80628.1,76.0,150,33,6.22e-68,222.0
NODE_5021_length_258_cov_0.983425,4,258,0.983425,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5023_length_258_cov_0.922652,4,258,0.922652,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_503_length_452_cov_0.898667,6,452,0.898667,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001657349.1,76.991,113,26,2.79e-46,146.0
NODE_504_length_452_cov_0.701333,4,452,0.701333,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_505_length_452_cov_0.616000,4,452,0.616000,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5066_length_258_cov_0.817680,4,258,0.817680,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_507_length_452_cov_0.538667,4,452,0.538667,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_508_length_451_cov_1.863636,12,451,1.863636,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2755150,1980421,1980418,1980410,2497576,2497569,2732396,10239,Viruses,QLJ83476.1,49.618,131,66,3.78e-39,139.0
NODE_509_length_451_cov_0.989305,8,451,0.989305,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_51_length_1040_cov_4.059190,116,1040,4.059190,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,CR938446.1,92.135,89,6,6.03e-25,124.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_510_length_451_cov_0.804813,6,451,0.804813,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_511_length_451_cov_0.748663,4,451,0.748663,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_512_length_451_cov_0.689840,8,451,0.689840,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_513_length_451_cov_0.585561,4,451,0.585561,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_514_length_450_cov_1.407507,8,450,1.407507,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT36848.1,73.826,149,36,1.81e-30,114.0
NODE_515_length_450_cov_1.034853,8,450,1.034853,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_516_length_450_cov_0.793566,4,450,0.793566,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001664217.2,65.289,121,42,8.85e-52,176.0
NODE_5163_length_257_cov_1.988889,6,257,1.988889,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5164_length_257_cov_1.466667,4,257,1.466667,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5169_length_257_cov_0.861111,5,257,0.861111,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_517_length_450_cov_0.659517,6,450,0.659517,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_518_length_449_cov_0.962366,5,449,0.962366,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_519_length_449_cov_0.795699,4,449,0.795699,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_52_length_1038_cov_2.197711,36,1038,2.197711,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_520_length_449_cov_0.454301,5,449,0.454301,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5204_length_257_cov_0.822222,4,257,0.822222,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_521_length_448_cov_0.997305,5,448,0.997305,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029868349.1,86.217,341,39,4.85e-97,363.0,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,KXJ74967.1,79.592,147,27,2.32e-47,162.0
NODE_522_length_448_cov_0.983827,8,448,0.983827,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,AAV90695.1,69.178,146,34,1.01e-64,196.0
NODE_523_length_448_cov_0.854447,5,448,0.854447,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_524_length_448_cov_0.795148,7,448,0.795148,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_525_length_447_cov_1.535135,12,447,1.535135,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_526_length_447_cov_1.186486,6,447,1.186486,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT47728.1,90.604,149,14,3.31e-89,283.0
NODE_527_length_447_cov_0.751351,5,447,0.751351,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_528_length_447_cov_0.724324,5,447,0.724324,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_53_length_1023_cov_0.661734,13,1023,0.661734,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_530_length_447_cov_0.572973,13,447,0.572973,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5305_length_256_cov_2.888268,7,256,2.888268,2970635,-200,11012,2732549,2732505,2732408,2732396,10239,Viruses,OP019945.1,90.984,244,20,9.56e-87,327.0,2027349,-200,-300,-400,-500,-600,-650,10239,Viruses,ASV45859.1,80.0,85,17,3.41e-46,152.0
NODE_5306_length_256_cov_2.050279,6,256,2.050279,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5307_length_256_cov_1.581006,4,256,1.581006,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,343691,343581,34687,7147,50557,6656,33208,2759,Eukaryota,XP_037911608.1,82.353,85,15,1.68e-46,157.0
NODE_5313_length_256_cov_0.983240,4,256,0.983240,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5316_length_256_cov_0.882682,4,256,0.882682,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,ABF18040.1,94.118,85,5,7.11e-48,152.0
NODE_532_length_446_cov_0.672087,4,446,0.672087,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_534_length_446_cov_0.582656,4,446,0.582656,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_535_length_445_cov_0.997283,9,445,0.997283,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_536_length_445_cov_0.918478,6,445,0.918478,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_537_length_445_cov_0.804348,5,445,0.804348,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_029708097.1,51.261,119,46,6.6e-24,95.9
NODE_538_length_445_cov_0.774457,4,445,0.774457,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_539_length_444_cov_0.989101,6,444,0.989101,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_54_length_1016_cov_0.538871,20,1016,0.538871,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_540_length_444_cov_0.931880,6,444,0.931880,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_001659207.2,82.238,411,61,1.74e-91,344.0,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001659257.1,89.899,99,10,2.13e-58,181.0
NODE_541_length_444_cov_0.880109,6,444,0.880109,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_542_length_444_cov_0.833787,7,444,0.833787,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_543_length_444_cov_0.735695,5,444,0.735695,41202,41201,1903411,91347,1236,1224,-650,2,Bacteria,CP048243.1,91.031,446,32,4.35e-167,595.0,573,570,543,91347,1236,1224,-650,2,Bacteria,APM20319.1,93.056,72,5,1.9e-45,142.0
NODE_544_length_443_cov_2.174863,16,443,2.174863,179676,41820,41819,7147,50557,6656,33208,2759,Eukaryota,LN483353.1,88.144,388,45,1.65e-126,460.0,64791,34717,36668,7399,50557,6656,33208,2759,Eukaryota,KYQ58796.1,100.0,106,0,7.89e-72,211.0
NODE_545_length_443_cov_0.754098,11,443,0.754098,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5457_length_255_cov_1.146067,4,255,1.146067,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5459_length_255_cov_0.926966,4,255,0.926966,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_546_length_442_cov_0.882192,6,442,0.882192,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5460_length_255_cov_0.876404,4,255,0.876404,179676,41820,41819,7147,50557,6656,33208,2759,Eukaryota,LN483366.1,86.345,249,31,5.85e-69,268.0,64791,34717,36668,7399,50557,6656,33208,2759,Eukaryota,KYQ58796.1,100.0,59,0,1.22e-36,119.0
NODE_5462_length_255_cov_0.848315,4,255,0.848315,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_547_length_442_cov_0.712329,4,442,0.712329,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_549_length_441_cov_0.582418,4,441,0.582418,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_55_length_1011_cov_0.806210,16,1011,0.806210,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_550_length_440_cov_0.969697,12,440,0.969697,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_019672216.2,90.887,406,27,2.65e-149,536.0,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_019527761.1,97.647,85,2,2.34e-54,174.0
NODE_551_length_440_cov_0.950413,5,440,0.950413,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_021842571.1,85.227,440,65,2.74e-124,453.0,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT42106.1,97.26,146,4,1.18e-93,295.0
NODE_552_length_440_cov_0.823691,6,440,0.823691,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,64791,34717,36668,7399,50557,6656,33208,2759,Eukaryota,KYQ56123.1,34.532,139,87,3.35e-23,94.0
NODE_553_length_440_cov_0.807163,9,440,0.807163,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_554_length_440_cov_0.570248,6,440,0.570248,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,53553,46207,7157,7147,50557,6656,33208,2759,Eukaryota,XP_055618733.1,57.432,148,60,6.33e-52,171.0
NODE_555_length_440_cov_0.493113,4,440,0.493113,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_556_length_439_cov_1.950276,18,439,1.950276,1589691,-200,30102,7524,50557,6656,33208,2759,Eukaryota,KJ461193.1,87.342,158,20,1.42e-42,182.0,75702,3689,3688,3646,3398,35493,33090,2759,Eukaryota,XP_011013113.1,70.37,54,16,1.19e-18,80.9
NODE_557_length_439_cov_0.809392,4,439,0.809392,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_558_length_439_cov_0.734807,4,439,0.734807,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_559_length_439_cov_0.729282,4,439,0.729282,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029855458.1,92.208,77,4,2.45e-20,108.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_56_length_1007_cov_1.486022,66,1007,1.486022,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_560_length_438_cov_0.905817,5,438,0.905817,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5603_length_255_cov_0.634831,4,255,0.634831,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5608_length_254_cov_1.152542,4,254,1.152542,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5609_length_254_cov_1.067797,4,254,1.067797,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_561_length_438_cov_0.819945,5,438,0.819945,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,EAT45512.1,84.828,145,22,9.89e-80,239.0
NODE_562_length_438_cov_0.778393,5,438,0.778393,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_563_length_438_cov_0.772853,6,438,0.772853,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_564_length_438_cov_0.728532,5,438,0.728532,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_565_length_438_cov_0.470914,6,438,0.470914,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_566_length_437_cov_0.838889,5,437,0.838889,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_567_length_437_cov_0.822222,4,437,0.822222,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_568_length_437_cov_0.708333,4,437,0.708333,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_569_length_436_cov_0.824513,4,436,0.824513,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_57_length_1004_cov_0.532902,53,1004,0.532902,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_570_length_436_cov_0.590529,4,436,0.590529,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_572_length_435_cov_0.779330,4,435,0.779330,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_573_length_435_cov_0.751397,6,435,0.751397,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_575_length_435_cov_0.622905,4,435,0.622905,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_576_length_434_cov_0.893557,6,434,0.893557,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5762_length_253_cov_1.784091,19,253,1.784091,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5763_length_253_cov_1.329545,4,253,1.329545,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5764_length_253_cov_1.312500,4,253,1.312500,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_029868785.1,84.146,246,39,4.55e-60,239.0,174621,174620,7157,7147,50557,6656,33208,2759,Eukaryota,XP_055539751.1,96.429,84,3,1.47e-50,169.0
NODE_5768_length_253_cov_1.011364,4,253,1.011364,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_021708474.1,100.0,83,0,2.64e-51,171.0
NODE_5769_length_253_cov_0.880682,4,253,0.880682,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_577_length_434_cov_0.683473,4,434,0.683473,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_578_length_434_cov_0.630252,4,434,0.630252,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_579_length_433_cov_1.168539,8,433,1.168539,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XM_019672292.2,87.007,431,50,1.24e-132,481.0,7160,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_019527837.2,93.056,144,10,3.42e-66,216.0
NODE_58_length_993_cov_0.550218,9,993,0.550218,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_580_length_433_cov_0.820225,4,433,0.820225,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_582_length_432_cov_0.932394,6,432,0.932394,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XR_002499165.1,86.758,219,14,4.93e-57,230.0,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_583_length_432_cov_0.811268,4,432,0.811268,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_584_length_432_cov_0.690141,5,432,0.690141,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_021703870.1,86.897,145,17,3.17e-69,225.0
NODE_585_length_431_cov_0.604520,4,431,0.604520,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_586_length_431_cov_0.596045,4,431,0.596045,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_587_length_431_cov_0.519774,9,431,0.519774,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_588_length_430_cov_1.011331,10,430,1.011331,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_589_length_430_cov_0.855524,5,430,0.855524,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,7159,7158,7157,7147,50557,6656,33208,2759,Eukaryota,XP_001655913.1,94.949,99,5,5.39e-65,198.0
NODE_59_length_985_cov_0.538546,10,985,0.538546,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
